Source,Target,EdgeType,weight,final_label
Doctor 6452,Patient 85260,4,0.018005792,0
Doctor 6458,Patient 2977,4,0.004818594,0
Doctor 6459,Patient 14220,4,0.001924757,0
Doctor 6459,Patient 38795,4,0.003322584,0
Doctor 6459,Patient 68455,4,0.002217916,0
Doctor 6465,Patient 607,4,0.010170376,0
Doctor 6465,Patient 7494,4,0.014468925,0
Doctor 6465,Patient 7896,4,0.010119872,0
Doctor 6465,Patient 12665,4,0.012011295,0
Doctor 6471,Patient 2875,4,0.002433461,0
Doctor 6471,Patient 3586,4,0.002709786,0
Doctor 6471,Patient 61237,4,0.003874269,0
Doctor 6475,Patient 1917,4,0.001406917,0
Doctor 6475,Patient 2029,4,0.001104778,0
Doctor 6475,Patient 19746,4,0.001322813,0
Doctor 6476,Patient 4,4,0.00272667,0
Doctor 6476,Patient 134,4,0.001224639,0
Doctor 6476,Patient 727,4,0.001296513,0
Doctor 6476,Patient 8100,4,0.001172671,0
Doctor 6480,Patient 5766,4,0.0050803,0
Doctor 6480,Patient 17468,4,0.003802065,0
Doctor 6480,Patient 113742,4,0.002940509,0
Doctor 6483,Patient 79667,4,0.016658857,0
Doctor 6491,Patient 3425,4,0.005891966,0
Doctor 6497,Patient 101,4,0.001167948,0
Doctor 6497,Patient 1467,4,0.000684066,0
Doctor 6497,Patient 3891,4,0.000816811,0
Doctor 6497,Patient 4071,4,0.000756633,0
Doctor 6498,Patient 792,4,0.026382236,0
Doctor 6498,Patient 24960,4,0.036757931,0
Doctor 6498,Patient 46123,4,0.029358111,0
Doctor 6503,Patient 23980,4,0.004250902,0
Doctor 6503,Patient 24231,4,0.002931543,0
Doctor 6503,Patient 25572,4,0.002508678,0
Doctor 6503,Patient 26541,4,0.003769509,0
Doctor 6503,Patient 35962,4,0.009306737,0
Doctor 6503,Patient 41321,4,0.003990421,0
Doctor 6506,Patient 49343,4,0.00309911,0
Doctor 6507,Patient 11991,4,0.009957979,0
Doctor 6507,Patient 14839,4,0.014304409,0
Doctor 6507,Patient 72202,4,0.017910667,0
Doctor 6510,Patient 259,4,0.002434545,0
Doctor 6521,Patient 79886,4,0.014648891,0
Doctor 6523,Patient 38400,4,0.003230972,0
Doctor 6530,Patient 93616,4,0.031693701,0
Doctor 6539,Patient 19226,4,0.031932242,0
Doctor 6539,Patient 63200,4,0.01490805,0
Doctor 6545,Patient 1704,4,0.006433616,0
Doctor 6545,Patient 3850,4,0.00772512,0
Doctor 6545,Patient 4723,4,0.010166814,0
Doctor 6545,Patient 5868,4,0.006196278,0
Doctor 6545,Patient 93679,4,0.006730631,0
Doctor 6548,Patient 471,4,0.003389956,0
Doctor 6549,Patient 2562,4,0.005365639,0
Doctor 6549,Patient 43175,4,0.00338793,0
Doctor 6550,Patient 7561,4,0.005359389,0
Doctor 6550,Patient 8392,4,0.035259299,0
Doctor 6551,Patient 5557,4,0.001028411,0
Doctor 6553,Patient 102014,4,0.008440469,0
Doctor 6556,Patient 95956,4,0.015248065,0
Doctor 6567,Patient 12636,4,0.004321157,0
Doctor 6569,Patient 3710,4,0.002697306,0
Doctor 6569,Patient 4728,4,0.003126819,0
Doctor 6570,Patient 16082,4,0.079179071,0
Doctor 6571,Patient 17893,4,0.012674891,0
Doctor 6573,Patient 71786,4,0.071520224,0
Doctor 6575,Patient 8539,4,0.010308675,0
Doctor 6575,Patient 9939,4,0.006040645,0
Doctor 6575,Patient 24385,4,0.013332802,0
Doctor 6575,Patient 33893,4,0.00624116,0
Doctor 6575,Patient 59709,4,0.011710179,0
Doctor 6575,Patient 64365,4,0.016483942,0
Doctor 6575,Patient 77398,4,0.00988087,0
Doctor 6575,Patient 78166,4,0.026780108,0
Doctor 6575,Patient 78761,4,0.009187379,0
Doctor 6575,Patient 80247,4,0.007892376,0
Doctor 6575,Patient 80957,4,0.014407572,0
Doctor 6575,Patient 83854,4,0.008188851,0
Doctor 6575,Patient 98416,4,0.015528558,0
Doctor 6581,Patient 4448,4,0.007903816,0
Doctor 6582,Patient 1382,4,0.002906284,0
Doctor 6583,Patient 3671,4,0.005126716,0
Doctor 6584,Patient 4606,4,0.015747616,0
Doctor 6585,Patient 5052,4,0.004875104,0
Doctor 6585,Patient 8602,4,0.034673106,0
Doctor 6585,Patient 24452,4,0.006816161,0
Doctor 6585,Patient 95808,4,0.007833904,0
Doctor 6586,Patient 418,4,0.001593604,0
Doctor 6586,Patient 7043,4,0.002042528,0
Doctor 6587,Patient 17669,4,0.020657804,0
Doctor 6587,Patient 69975,4,0.015485289,0
Doctor 6588,Patient 15548,4,0.055021215,0
Doctor 6590,Patient 3022,4,0.017268732,0
Doctor 6590,Patient 26331,4,0.014858537,0
Doctor 6599,Patient 208,4,0.002910102,0
Doctor 6603,Patient 41,4,0.000836735,0
Doctor 6603,Patient 112,4,0.000652442,0
Doctor 6603,Patient 249,4,0.000654002,0
Doctor 6603,Patient 331,4,0.000682977,0
Doctor 6603,Patient 779,4,0.001312999,0
Doctor 6603,Patient 65547,4,0.001146369,0
Doctor 6604,Patient 177,4,0.000585489,0
Doctor 6604,Patient 364,4,0.000637301,0
Doctor 6604,Patient 419,4,0.000957493,0
Doctor 6604,Patient 559,4,0.000699908,0
Doctor 6604,Patient 646,4,0.000815418,0
Doctor 6604,Patient 838,4,0.000885288,0
Doctor 6604,Patient 1101,4,0.000772538,0
Doctor 6604,Patient 1402,4,0.000648269,0
Doctor 6604,Patient 1854,4,0.000767498,0
Doctor 6604,Patient 2550,4,0.000824183,0
Doctor 6604,Patient 3827,4,0.000564137,0
Doctor 6604,Patient 4793,4,0.000632964,0
Doctor 6604,Patient 4815,4,0.00075502,0
Doctor 6604,Patient 5420,4,0.000698739,0
Doctor 6604,Patient 6382,4,0.000700491,0
Doctor 6604,Patient 6919,4,0.000609455,0
Doctor 6604,Patient 6972,4,0.000641802,0
Doctor 6604,Patient 6997,4,0.000965841,0
Doctor 6604,Patient 7130,4,0.000593889,0
Doctor 6604,Patient 7718,4,0.000755883,0
Doctor 6604,Patient 8791,4,0.000728671,0
Doctor 6604,Patient 10891,4,0.00064672,0
Doctor 6604,Patient 29292,4,0.000706018,0
Doctor 6607,Patient 12088,4,0.005431142,0
Doctor 6612,Patient 679,4,0.002111357,0
Doctor 6612,Patient 4036,4,0.001939704,0
Doctor 6612,Patient 4573,4,0.001293286,0
Doctor 6612,Patient 21782,4,0.001652395,0
Doctor 6618,Patient 50776,4,0.002619997,0
Doctor 6619,Patient 6887,4,0.004272067,0
Doctor 6619,Patient 8133,4,0.003561688,0
Doctor 6619,Patient 12982,4,0.005039898,0
Doctor 6619,Patient 14409,4,0.004658624,0
Doctor 6619,Patient 16264,4,0.007459675,0
Doctor 6619,Patient 21738,4,0.002568827,0
Doctor 6619,Patient 30726,4,0.004230545,0
Doctor 6619,Patient 41247,4,0.003286081,0
Doctor 6619,Patient 59686,4,0.0058931,0
Doctor 6619,Patient 64986,4,0.006228288,0
Doctor 6619,Patient 68822,4,0.005111684,0
Doctor 6619,Patient 103718,4,0.004500268,0
Doctor 6619,Patient 111010,4,0.006081231,0
Doctor 6621,Patient 3320,4,0.010104984,0
Doctor 6621,Patient 4571,4,0.010825765,0
Doctor 6622,Patient 1420,4,0.004962021,0
Doctor 6622,Patient 39581,4,0.004379567,0
Doctor 6622,Patient 63501,4,0.003345402,0
Doctor 6624,Patient 22084,4,0.34868896,0
Doctor 6628,Patient 267,4,0.002202019,0
Doctor 6628,Patient 1434,4,0.001248281,0
Doctor 6628,Patient 6698,4,0.002366916,0
Doctor 6628,Patient 10085,4,0.002158754,0
Doctor 6628,Patient 31987,4,0.001637043,0
Doctor 6629,Patient 1273,4,0.005409419,0
Doctor 6634,Patient 1083,4,0.043162405,0
Doctor 6637,Patient 7374,4,0.05321544,0
Doctor 6641,Patient 2691,4,0.002965758,0
Doctor 6644,Patient 7119,4,0.050767899,0
Doctor 6648,Patient 97559,4,0.057509385,0
Doctor 6650,Patient 89183,4,0.043737318,0
Doctor 6653,Patient 1902,4,0.003374365,0
Doctor 6661,Patient 15712,4,0.007174236,0
Doctor 6664,Patient 24070,4,0.004315138,0
Doctor 6664,Patient 32218,4,0.00506567,0
Doctor 6664,Patient 52970,4,0.004294959,0
Doctor 6666,Patient 5569,4,0.004608539,0
Doctor 6666,Patient 8478,4,0.013453039,0
Doctor 6666,Patient 23814,4,0.00644976,0
Doctor 6674,Patient 357,4,0.001875824,0
Doctor 6674,Patient 6031,4,0.002532778,0
Doctor 6676,Patient 11427,4,0.039297167,0
Doctor 6677,Patient 7653,4,0.002818196,0
Doctor 6683,Patient 95421,4,0.00913469,0
Doctor 6687,Patient 12848,4,0.010268324,0
Doctor 6691,Patient 1400,4,0.011374366,0
Doctor 6691,Patient 11612,4,0.005067143,0
Doctor 6693,Patient 348,4,0.003418575,0
Doctor 6693,Patient 11612,4,0.004185332,0
Doctor 6694,Patient 130,4,0.002278998,0
Doctor 6694,Patient 989,4,0.001445887,0
Doctor 6694,Patient 9434,4,0.001209856,0
Doctor 6694,Patient 28961,4,0.002082412,0
Doctor 6696,Patient 7623,4,0.003211139,0
Doctor 6697,Patient 130,4,0.001777258,0
Doctor 6697,Patient 4044,4,0.001422217,0
Doctor 6698,Patient 3272,4,0.002384973,0
Doctor 6698,Patient 11414,4,0.001668035,0
Doctor 6699,Patient 1964,4,0.001716176,0
Doctor 6699,Patient 5393,4,0.010245207,0
Doctor 6699,Patient 51532,4,0.002241618,0
Doctor 6700,Patient 27245,4,0.005730498,0
Doctor 6703,Patient 13912,4,0.007389338,0
Doctor 6703,Patient 39866,4,0.001957745,0
Doctor 6704,Patient 9656,4,0.014532084,0
Doctor 6704,Patient 36009,4,0.006825089,0
Doctor 6706,Patient 228,4,0.001851183,0
Doctor 6706,Patient 114765,4,0.001876249,0
Doctor 6707,Patient 28110,4,0.004510014,0
Doctor 6709,Patient 13504,4,0.011598629,0
Doctor 6710,Patient 1950,4,0.019251524,0
Doctor 6711,Patient 14271,4,0.05554786,0
Doctor 6713,Patient 26307,4,0.005253289,0
Doctor 6713,Patient 29508,4,0.005694359,0
Doctor 6720,Patient 8798,4,0.006479264,0
Doctor 6727,Patient 865,4,0.001880897,0
Doctor 6727,Patient 2289,4,0.008565708,0
Doctor 6727,Patient 33452,4,0.00137343,0
Doctor 6727,Patient 55975,4,0.002255986,0
Doctor 6727,Patient 115128,4,0.002391513,0
Doctor 6731,Patient 101861,4,0.015833534,0
Doctor 6741,Patient 33625,4,0.007483646,0
Doctor 6743,Patient 5124,4,0.122308619,0
Doctor 6744,Patient 792,4,0.007725864,0
Doctor 6744,Patient 3412,4,0.005680038,0
Doctor 6744,Patient 15364,4,0.00230215,0
Doctor 6744,Patient 15473,4,0.004604199,0
Doctor 6747,Patient 12780,4,0.021000782,0
Doctor 6747,Patient 24743,4,0.009539643,0
Doctor 6748,Patient 18726,4,0.021638233,0
Doctor 6748,Patient 40727,4,0.015534584,0
Doctor 6749,Patient 38762,4,0.044535559,0
Doctor 6751,Patient 7354,4,0.021042835,0
Doctor 6752,Patient 43107,4,0.002878858,0
Doctor 6754,Patient 804,4,0.014523856,0
Doctor 6761,Patient 68443,4,0.009296794,0
Doctor 6765,Patient 1604,4,0.001264409,0
Doctor 6765,Patient 7964,4,0.002197111,0
Doctor 6767,Patient 3692,4,0.002858771,0
Doctor 6769,Patient 6244,4,0.011000773,0
Doctor 6769,Patient 35736,4,0.003777142,0
Doctor 6770,Patient 13912,4,0.01398656,0
Doctor 6772,Patient 8796,4,0.003844669,0
Doctor 6773,Patient 4988,4,0.01098818,0
Doctor 6773,Patient 19429,4,0.009288931,0
Doctor 6778,Patient 4945,4,0.012888097,0
Doctor 6786,Patient 91,4,0.002821577,0
Doctor 6787,Patient 828,4,0.004201639,0
Doctor 6789,Patient 4513,4,0.009875738,0
Doctor 6790,Patient 444,4,0.001362654,0
Doctor 6790,Patient 2111,4,0.001504845,0
Doctor 6790,Patient 3124,4,0.001488833,0
Doctor 6790,Patient 4522,4,0.001419371,0
Doctor 6790,Patient 30568,4,0.001139816,0
Doctor 6791,Patient 77,4,0.002230599,0
Doctor 6791,Patient 307,4,0.004142352,0
Doctor 6791,Patient 3317,4,0.00252979,0
Doctor 6791,Patient 5517,4,0.002495297,0
Doctor 6791,Patient 6651,4,0.002317048,0
Doctor 6791,Patient 12725,4,0.001700363,0
Doctor 6791,Patient 15153,4,0.002222992,0
Doctor 6791,Patient 17679,4,0.002039928,0
Doctor 6791,Patient 17839,4,0.005002755,0
Doctor 6791,Patient 21962,4,0.002614262,0
Doctor 6791,Patient 35465,4,0.003019135,0
Doctor 6791,Patient 55271,4,0.002258863,0
Doctor 6794,Patient 115231,4,0.054873962,0
Doctor 6796,Patient 18960,4,0.025149586,0
Doctor 6796,Patient 74801,4,0.030560888,0
Doctor 6797,Patient 112767,4,0.001759219,0
Doctor 6800,Patient 10815,4,0.004860524,0
Doctor 6800,Patient 23963,4,0.003823195,0
Doctor 6802,Patient 3131,4,0.005821751,0
Doctor 6804,Patient 1201,4,0.001789962,0
Doctor 6809,Patient 9601,4,0.020276178,0
Doctor 6811,Patient 10567,4,0.007803045,0
Doctor 6811,Patient 98686,4,0.007253693,0
Doctor 6812,Patient 8453,4,0.015056276,0
Doctor 6813,Patient 40202,4,0.02412482,0
Doctor 6814,Patient 50,4,0.001724625,0
Doctor 6814,Patient 1710,4,0.00130367,0
Doctor 6817,Patient 166,4,0.001050855,0
Doctor 6829,Patient 3375,4,0.013778487,0
Doctor 6829,Patient 55367,4,0.010080871,0
Doctor 6835,Patient 3768,4,0.002583641,0
Doctor 6835,Patient 12906,4,0.003247093,0
Doctor 6835,Patient 14221,4,0.003663511,0
Doctor 6839,Patient 5966,4,0.013200885,0
Doctor 6841,Patient 905,4,0.005294729,0
Doctor 6843,Patient 23098,4,0.003352617,0
Doctor 6846,Patient 240,4,0.001284365,0
Doctor 6846,Patient 1092,4,0.001254473,0
Doctor 6854,Patient 8473,4,0.030543428,0
Doctor 6859,Patient 37629,4,0.099582501,0
Doctor 6860,Patient 33034,4,0.007765602,0
Doctor 6860,Patient 71282,4,0.015068445,0
Doctor 6860,Patient 98509,4,0.006949085,0
Doctor 6861,Patient 3265,4,0.006232575,0
Doctor 6861,Patient 3417,4,0.00506596,0
Doctor 6861,Patient 6845,4,0.007251095,0
Doctor 6861,Patient 74426,4,0.007219368,0
Doctor 6863,Patient 140,4,0.00098377,0
Doctor 6863,Patient 192,4,0.001106359,0
Doctor 6863,Patient 314,4,0.001010497,0
Doctor 6863,Patient 814,4,0.000817394,0
Doctor 6863,Patient 948,4,0.000840362,0
Doctor 6863,Patient 1355,4,0.001002724,0
Doctor 6863,Patient 2668,4,0.001250476,0
Doctor 6863,Patient 3691,4,0.00114339,0
Doctor 6863,Patient 5452,4,0.001782014,0
Doctor 6863,Patient 11574,4,0.000894156,0
Doctor 6863,Patient 13003,4,0.000930575,0
Doctor 6863,Patient 20775,4,0.000964376,0
Doctor 6863,Patient 25254,4,0.000991823,0
Doctor 6864,Patient 74399,4,0.009597759,0
Doctor 6868,Patient 977,4,0.002306141,0
Doctor 6868,Patient 5120,4,0.002485307,0
Doctor 6870,Patient 4431,4,0.020607585,0
Doctor 6870,Patient 11785,4,0.021807056,0
Doctor 6871,Patient 31241,4,0.008380312,0
Doctor 6873,Patient 22530,4,0.048540212,0
Doctor 6877,Patient 77843,4,0.016095394,0
Doctor 6886,Patient 60956,4,0.015462741,0
Doctor 6887,Patient 407,4,0.0031938,0
Doctor 6891,Patient 23670,4,0.015213187,0
Doctor 6891,Patient 36071,4,0.010231002,0
Doctor 6891,Patient 50220,4,0.015656604,0
Doctor 6901,Patient 64434,4,0.032747261,0
Doctor 6908,Patient 101517,4,0.015612062,0
Doctor 6910,Patient 3434,4,0.013885145,0
Doctor 6917,Patient 22343,4,0.004116186,0
Doctor 6918,Patient 26398,4,0.018384926,0
Doctor 6918,Patient 32757,4,0.032219771,0
Doctor 6918,Patient 113738,4,0.030890474,0
Doctor 6919,Patient 55359,4,0.076487571,0
Doctor 6921,Patient 25984,4,0.017566029,0
Doctor 6922,Patient 47061,4,0.014773587,0
Doctor 6924,Patient 5592,4,0.013505732,0
Doctor 6924,Patient 5748,4,0.019569861,0
Doctor 6926,Patient 4274,4,0.026076997,0
Doctor 6926,Patient 47280,4,0.04498769,0
Doctor 6929,Patient 2223,4,0.008428962,0
Doctor 6933,Patient 22084,4,0.274567842,0
Doctor 6936,Patient 10133,4,0.01031117,0
Doctor 6937,Patient 49361,4,0.002905314,0
Doctor 6937,Patient 111372,4,0.003316187,0
Doctor 6938,Patient 3279,4,0.00571744,0
Doctor 6940,Patient 22515,4,0.01162423,0
Doctor 6940,Patient 63735,4,0.023564404,0
Doctor 6940,Patient 77739,4,0.011359935,0
Doctor 6944,Patient 16026,4,0.022824658,0
Doctor 6944,Patient 31492,4,0.022047332,0
Doctor 6944,Patient 56755,4,0.021121308,0
Doctor 6951,Patient 652,4,0.001436106,0
Doctor 6953,Patient 107764,4,0.012359531,0
Doctor 6957,Patient 1043,4,0.003024349,0
Doctor 6964,Patient 1975,4,0.007577179,0
Doctor 6965,Patient 397,4,0.000885529,0
Doctor 6965,Patient 493,4,0.001129235,0
Doctor 6965,Patient 1446,4,0.000859734,0
Doctor 6965,Patient 1738,4,0.000821718,0
Doctor 6965,Patient 2436,4,0.000957716,0
Doctor 6965,Patient 2701,4,0.000823165,0
Doctor 6965,Patient 3647,4,0.000876312,0
Doctor 6965,Patient 4138,4,0.000991429,0
Doctor 6965,Patient 6740,4,0.000997639,0
Doctor 6965,Patient 8550,4,0.000917857,0
Doctor 6965,Patient 8702,4,0.001684425,0
Doctor 6965,Patient 16308,4,0.000977814,0
Doctor 6966,Patient 14303,4,0.007022948,0
Doctor 6971,Patient 8163,4,0.014331557,0
Doctor 6973,Patient 26644,4,0.274901658,0
Doctor 6975,Patient 29624,4,0.00473565,0
Doctor 6977,Patient 52475,4,0.00231652,0
Doctor 6977,Patient 77924,4,0.003085474,0
Doctor 6979,Patient 8476,4,0.005736697,0
Doctor 6980,Patient 2278,4,0.003396733,0
Doctor 6980,Patient 13742,4,0.003844325,0
Doctor 6980,Patient 14815,4,0.003553837,0
Doctor 6980,Patient 16395,4,0.004130159,0
Doctor 6980,Patient 17304,4,0.002615279,0
Doctor 6980,Patient 17863,4,0.002719779,0
Doctor 6980,Patient 20025,4,0.00304744,0
Doctor 6980,Patient 27633,4,0.002178776,0
Doctor 6980,Patient 28996,4,0.002670318,0
Doctor 6980,Patient 31106,4,0.003257123,0
Doctor 6980,Patient 35946,4,0.003055438,0
Doctor 6980,Patient 36459,4,0.003219712,0
Doctor 6980,Patient 38279,4,0.002151469,0
Doctor 6980,Patient 46916,4,0.004009283,0
Doctor 6980,Patient 69610,4,0.003024718,0
Doctor 6980,Patient 72538,4,0.00260047,0
Doctor 6980,Patient 94928,4,0.002690283,0
Doctor 6980,Patient 107853,4,0.002206615,0
Doctor 6980,Patient 110735,4,0.003352006,0
Doctor 6983,Patient 29499,4,0.059600137,0
Doctor 6989,Patient 21761,4,0.042941242,0
Doctor 6989,Patient 44257,4,0.045018949,0
Doctor 6989,Patient 51885,4,0.024857527,0
Doctor 6992,Patient 635,4,0.108791627,0
Doctor 6996,Patient 8667,4,0.015736261,0
Doctor 6996,Patient 23487,4,0.01356155,0
Doctor 6996,Patient 65145,4,0.011685661,0
Doctor 6996,Patient 84262,4,0.009665421,0
Doctor 6998,Patient 21148,4,0.029131657,0
Doctor 7000,Patient 29848,4,0.040906608,0
Doctor 7001,Patient 3790,4,0.010070106,0
Doctor 7006,Patient 6897,4,0.019534679,0
Doctor 7006,Patient 10790,4,0.029335788,0
Doctor 7006,Patient 16646,4,0.032130189,0
Doctor 7006,Patient 31311,4,0.021209532,0
Doctor 7007,Patient 9249,4,0.015733497,0
Doctor 7007,Patient 32575,4,0.015537273,0
Doctor 7010,Patient 56724,4,0.060148291,0
Doctor 7011,Patient 1445,4,0.002698996,0
Doctor 7011,Patient 50984,4,0.00219596,0
Doctor 7012,Patient 3646,4,0.01642099,0
Doctor 7012,Patient 18819,4,0.003767156,0
Doctor 7012,Patient 83453,4,0.005396424,0
Doctor 7012,Patient 111499,4,0.004226511,0
Doctor 7013,Patient 2621,4,0.002581504,0
Doctor 7013,Patient 3759,4,0.001934038,0
Doctor 7013,Patient 5914,4,0.002329409,0
Doctor 7013,Patient 18670,4,0.002117145,0
Doctor 7013,Patient 25555,4,0.002348869,0
Doctor 7013,Patient 32573,4,0.0026621,0
Doctor 7013,Patient 39512,4,0.002668025,0
Doctor 7013,Patient 40388,4,0.004733778,0
Doctor 7013,Patient 48487,4,0.002581174,0
Doctor 7013,Patient 50885,4,0.002932698,0
Doctor 7013,Patient 51309,4,0.002669917,0
Doctor 7016,Patient 8743,4,0.014390372,0
Doctor 7016,Patient 110021,4,0.013367441,0
Doctor 7020,Patient 7763,4,0.006296375,0
Doctor 7020,Patient 10357,4,0.006841035,0
Doctor 7020,Patient 101055,4,0.010287955,0
Doctor 7022,Patient 10735,4,0.020156229,0
Doctor 7023,Patient 13882,4,0.003297688,0
Doctor 7025,Patient 1350,4,0.001545545,0
Doctor 7027,Patient 49348,4,0.008719314,0
Doctor 7031,Patient 4258,4,0.008347054,0
Doctor 7031,Patient 6020,4,0.008593123,0
Doctor 7033,Patient 1097,4,0.00212522,0
Doctor 7035,Patient 7138,4,0.440524668,0
Doctor 7036,Patient 49296,4,0.006495792,0
Doctor 7036,Patient 82846,4,0.018152613,0
Doctor 7040,Patient 7711,4,0.003268446,0
Doctor 7043,Patient 3996,4,0.013693591,0
Doctor 7043,Patient 6444,4,0.015547726,0
Doctor 7043,Patient 82660,4,0.009848484,0
Doctor 7044,Patient 92558,4,0.004084805,0
Doctor 7051,Patient 339,4,0.000909992,0
Doctor 7051,Patient 376,4,0.001325473,0
Doctor 7051,Patient 7784,4,0.000927348,0
Doctor 7057,Patient 23076,4,0.015064242,0
Doctor 7059,Patient 504,4,0.005567832,0
Doctor 7059,Patient 2380,4,0.006684416,0
Doctor 7059,Patient 3121,4,0.00278682,0
Doctor 7059,Patient 4701,4,0.002553827,0
Doctor 7059,Patient 7110,4,0.009987921,0
Doctor 7059,Patient 7989,4,0.002745539,0
Doctor 7059,Patient 10818,4,0.006823184,0
Doctor 7059,Patient 22679,4,0.006511393,0
Doctor 7059,Patient 30518,4,0.005515609,0
Doctor 7059,Patient 91566,4,0.004600768,0
Doctor 7059,Patient 93770,4,0.005867638,0
Doctor 7062,Patient 39751,4,0.024471959,0
Doctor 7067,Patient 2960,4,0.007654857,0
Doctor 7067,Patient 9237,4,0.002159268,0
Doctor 7067,Patient 40106,4,0.005013152,0
Doctor 7067,Patient 63586,4,0.007218915,0
Doctor 7067,Patient 105390,4,0.002787113,0
Doctor 7069,Patient 886,4,0.007852244,0
Doctor 7073,Patient 8957,4,0.016474238,0
Doctor 7073,Patient 9547,4,0.021178648,0
Doctor 7073,Patient 13238,4,0.018637508,0
Doctor 7075,Patient 22801,4,0.003914372,0
Doctor 7077,Patient 121,4,0.020563515,0
Doctor 7078,Patient 34968,4,0.006162849,0
Doctor 7078,Patient 69399,4,0.006118766,0
Doctor 7079,Patient 87915,4,0.052152049,0
Doctor 7081,Patient 52888,4,0.058822569,0
Doctor 7081,Patient 75848,4,0.028252516,0
Doctor 7082,Patient 21006,4,0.020030545,0
Doctor 7082,Patient 24491,4,0.013236979,0
Doctor 7082,Patient 26218,4,0.012620176,0
Doctor 7082,Patient 27427,4,0.025098654,0
Doctor 7082,Patient 29587,4,0.018046692,0
Doctor 7082,Patient 42826,4,0.015342452,0
Doctor 7082,Patient 43791,4,0.012662341,0
Doctor 7082,Patient 48041,4,0.029281637,0
Doctor 7082,Patient 59983,4,0.015850116,0
Doctor 7082,Patient 71266,4,0.019552389,0
Doctor 7082,Patient 78747,4,0.007065461,0
Doctor 7082,Patient 87712,4,0.007731793,0
Doctor 7082,Patient 89124,4,0.010925394,0
Doctor 7082,Patient 93292,4,0.015047836,0
Doctor 7084,Patient 17429,4,0.012543771,0
Doctor 7088,Patient 4497,4,0.00199874,0
Doctor 7089,Patient 3795,4,0.004347627,0
Doctor 7093,Patient 6548,4,0.077909812,0
Doctor 7098,Patient 71380,4,0.017030383,0
Doctor 7101,Patient 3771,4,0.003369202,0
Doctor 7101,Patient 26582,4,0.00575125,0
Doctor 7101,Patient 53322,4,0.005657174,0
Doctor 7101,Patient 56371,4,0.004141629,0
Doctor 7101,Patient 74476,4,0.003763588,0
Doctor 7106,Patient 694,4,0.001458774,0
Doctor 7106,Patient 1419,4,0.001414865,0
Doctor 7106,Patient 1512,4,0.001425215,0
Doctor 7106,Patient 1941,4,0.001619856,0
Doctor 7106,Patient 2956,4,0.002196375,0
